# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
VFS.contentStorage.recordsStored,1758902196768000000,1758902256708000000,0
VFS.contentStorage.recordsRead,1758902196768000000,1758902256708000000,0
VFS.invertedFileNameIndex.requests,1758902196768000000,1758902256708000000,0
VFS.contentStorage.recordsUncompressedSize,1758902196768000000,1758902256708000000,0
JVM.GC.collectionTimesMs,1758902196768000000,1758902256708000000,0
JVM.usedHeapBytes,1758902196768000000,1758902256708000000,237757176
JVM.threadCount,1758902196768000000,1758902256708000000,49
JVM.totalSafepointCount,1758902196768000000,1758902256708000000,23
JVM.totalDirectByteBuffersBytes,1758902196768000000,1758902256708000000,208980219
JVM.totalTimeAtSafepointsMs,1758902196768000000,1758902256708000000,1
JVM.maxThreadCount,1758902196768000000,1758902256708000000,78
JVM.totalTimeToSafepointsMs,1758902196768000000,1758902256708000000,0
JVM.newThreadsCount,1758902196768000000,1758902256708000000,2
JVM.maxHeapBytes,1758902196768000000,1758902256708000000,2147483648
JVM.usedNativeBytes,1758902196768000000,1758902256708000000,343242088
OS.loadAverage,1758902196768000000,1758902256708000000,2.427734375
JVM.totalCpuTimeMs,1758902196768000000,1758902256708000000,1939
JVM.totalBytesAllocated,1758902196768000000,1758902256708000000,27923040
JVM.GC.collections,1758902196768000000,1758902256708000000,0
cacheStateStorage.set.duration,1758902196768000000,1758902256708000000,0
cacheStateStorage.get.counter,1758902196768000000,1758902256708000000,0
cacheStateStorage.set.counter,1758902196768000000,1758902256708000000,0
cacheStateStorage.get.duration,1758902196768000000,1758902256708000000,0
Indexes.allKeys.lookupDuration90PMs,1758902196768000000,1758902256708000000,0.0
Indexing.writesQueuedMax,1758902196768000000,1758902256708000000,0
Indexes.stubs.lookupDurationMaxMs,1758902196768000000,1758902256708000000,0.0
Indexes.entries.lookupDurationMaxMs,1758902196768000000,1758902256708000000,0.0
Indexing.cache.totalCacheAccesses,1758902196768000000,1758902256708000000,0
IndexesFlusher.totalFlushingTimeUs,1758902196768000000,1758902256708000000,335765
Indexes.allKeys.lookups,1758902196768000000,1758902256708000000,0
Indexing.totalTimeIndexersSleptMs,1758902196768000000,1758902256708000000,0
Indexes.stubs.lookups,1758902196768000000,1758902256708000000,0
Indexes.entries.lookupDurationAvgMs,1758902196768000000,1758902256708000000,0.0
Indexing.cache.totalCacheEvicted,1758902196768000000,1758902256708000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1758902196768000000,1758902256708000000,0
Indexing.writesQueuedMin,1758902196768000000,1758902256708000000,9223372036854775807
IndexesFlusher.totalContentionQuotaSpent,1758902196768000000,1758902256708000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1758902196768000000,1758902256708000000,0
Indexes.stubs.lookupDuration90PMs,1758902196768000000,1758902256708000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1758902196768000000,1758902256708000000,0.0
IndexesFlusher.totalFlushes,1758902196768000000,1758902256708000000,58
Indexes.entries.lookups,1758902196768000000,1758902256708000000,0
Indexes.allKeys.lookupDurationAvgMs,1758902196768000000,1758902256708000000,0.0
Indexes.stubs.lookupDurationAvgMs,1758902196768000000,1758902256708000000,0.0
IndexesFlusher.totalFlushesRetried,1758902196768000000,1758902256708000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1758902196768000000,1758902256708000000,0
Indexes.entries.lookupDuration90PMs,1758902196768000000,1758902256708000000,0.0
Indexing.writer_2.totalTimeSpentWritingMs,1758902196768000000,1758902256708000000,0
Indexing.cache.totalCacheMisses,1758902196768000000,1758902256708000000,0
workspaceModel.on.changed.ms,1758902196768000000,1758902256708000000,0
workspaceModel.workspaceFileIndexData.init.ms,1758902196768000000,1758902256708000000,0
workspaceModel.on.before.changed.ms,1758902196768000000,1758902256708000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1758902196768000000,1758902256708000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1758902196768000000,1758902256708000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1758902196768000000,1758902256708000000,0
workspaceModel.cachedValue.total.get.count,1758902196768000000,1758902256708000000,2
workspaceModel.full.replace.project.model.ms,1758902196768000000,1758902256708000000,0
workspaceModel.loading.from.cache.ms,1758902196768000000,1758902256708000000,0
workspaceModel.cachedValue.calculated.count,1758902196768000000,1758902256708000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1758902196768000000,1758902256708000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1758902196768000000,1758902256708000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1758902196768000000,1758902256708000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1758902196768000000,1758902256708000000,0
workspaceModel.check.recursive.update.ms,1758902196768000000,1758902256708000000,0
workspaceModel.updates.count,1758902196768000000,1758902256708000000,0
workspaceModel.cachedValue.from.cache.count,1758902196768000000,1758902256708000000,2
workspaceModel.pre.handlers.ms,1758902196768000000,1758902256708000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1758902196768000000,1758902256708000000,0
workspaceModel.cachedValue.clear.count,1758902196768000000,1758902256708000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1758902196768000000,1758902256708000000,0
workspaceModel.update.unloaded.entities.ms,1758902196768000000,1758902256708000000,0
workspaceModel.to.snapshot.ms,1758902196768000000,1758902256708000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1758902196768000000,1758902256708000000,0
workspaceModel.initializing.ms,1758902196768000000,1758902256708000000,0
workspaceModel.updates.precise.ms,1758902196768000000,1758902256708000000,0
workspaceModel.loading.total.ms,1758902196768000000,1758902256708000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1758902196768000000,1758902256708000000,0
workspaceModel.cachedValueWithParameters.clear.count,1758902196768000000,1758902256708000000,0
workspaceModel.init.bridges.ms,1758902196768000000,1758902256708000000,0
workspaceModel.workspaceFileIndexData.instances.count,1758902196768000000,1758902256708000000,0
workspaceModel.replace.project.model.ms,1758902196768000000,1758902256708000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1758902196768000000,1758902256708000000,0
workspaceModel.collect.changes.ms,1758902196768000000,1758902256708000000,0
workspaceModel.updates.ms,1758902196768000000,1758902256708000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1758902196768000000,1758902256708000000,0
FilePageCache.maxRegisteredFiles,1758902196768000000,1758902256708000000,535
FilePageCache.pageLoadsAboveSizeThreshold,1758902196768000000,1758902256708000000,0
FilePageCacheLockFree.totalPagesWritten,1758902196768000000,1758902256708000000,0
FilePageCache.maxCacheSizeInBytes,1758902196768000000,1758902256708000000,207634432
FilePageCache.pageHits,1758902196768000000,1758902256708000000,0
DirectByteBufferAllocator.hits,1758902196768000000,1758902256708000000,0
DirectByteBufferAllocator.disposed,1758902196768000000,1758902256708000000,0
FilePageCache.capacityInBytes,1758902196768000000,1758902256708000000,503316478
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1758902196768000000,1758902256708000000,0
StorageLockContext.competingThreads.avg,1758902196768000000,1758902256708000000,0.0
FilePageCache.pageFastCacheHits,1758902196768000000,1758902256708000000,0
FilePageCacheLockFree.totalPagesReadMs,1758902196768000000,1758902256708000000,0
StreamlinedBlobStorage.recordsRelocated,1758902196768000000,1758902256708000000,0
FilePageCache.totalPageDisposalsUs,1758902196768000000,1758902256708000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1758902196768000000,1758902256708000000,0
MappedFileStorage.totalBytesMapped,1758902196768000000,1758902256708000000,181665792
FilePageCacheLockFree.housekeeperTurnsSkipped,1758902196768000000,1758902256708000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1758902196768000000,1758902256708000000,0
FilePageCacheLockFree.totalPagesHandedOver,1758902196768000000,1758902256708000000,0
StreamlinedBlobStorage.recordsAllocated,1758902196768000000,1758902256708000000,0
FilePageCache.totalPageLoadsUs,1758902196768000000,1758902256708000000,0
DirectByteBufferAllocator.misses,1758902196768000000,1758902256708000000,0
FilePageCacheLockFree.totalPagesAllocated,1758902196768000000,1758902256708000000,0
MappedFileStorage.totalPagesMapped,1758902196768000000,1758902256708000000,11
FilePageCacheLockFree.totalPagesReclaimed,1758902196768000000,1758902256708000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1758902196768000000,1758902256708000000,0
MappedFileStorage.storages,1758902196768000000,1758902256708000000,11
FilePageCache.pageLoads,1758902196768000000,1758902256708000000,0
FilePageCacheLockFree.totalPagesRequested,1758902196768000000,1758902256708000000,0
FilePageCacheLockFree.heapBytesInUse,1758902196768000000,1758902256708000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1758902196768000000,1758902256708000000,0
StreamlinedBlobStorage.recordsDeleted,1758902196768000000,1758902256708000000,0
FilePageCacheLockFree.totalBytesWritten,1758902196768000000,1758902256708000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1758902196768000000,1758902256708000000,0
FilePageCacheLockFree.totalPagesWriteMs,1758902196768000000,1758902256708000000,0
FilePageCacheLockFree.nativeBytesInUse,1758902196768000000,1758902256708000000,0
FilePageCache.disposedBuffers,1758902196768000000,1758902256708000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1758902196768000000,1758902256708000000,0
StorageLockContext.competingThreads.max,1758902196768000000,1758902256708000000,0
DirectByteBufferAllocator.reclaimed,1758902196768000000,1758902256708000000,0
FilePageCache.uncachedFileAccess,1758902196768000000,1758902256708000000,0
StorageLockContext.competingThreads.90P,1758902196768000000,1758902256708000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1758902196768000000,1758902256708000000,7634
FilePageCacheLockFree.totalClosedStoragesReclaimed,1758902196768000000,1758902256708000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1758902196768000000,1758902256708000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1758902196768000000,1758902256708000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1758902196768000000,1758902256708000000,0
FilePageCacheLockFree.totalBytesRequested,1758902196768000000,1758902256708000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1758902196768000000,1758902256708000000,207634432
FilePageCacheLockFree.housekeeperTurnsDone,1758902196768000000,1758902256708000000,0
FilePageCacheLockFree.totalBytesRead,1758902196768000000,1758902256708000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1758902196768000000,1758902256708000000,0
AWTEventQueue.dispatchTimeMaxNs,1758902196768000000,1758902256708000000,0
FlushQueue.queueSize90P,1758902196768000000,1758902256708000000,0
FlushQueue.tasksExecuted,1758902196768000000,1758902256708000000,0
FlushQueue.queueSizeMax,1758902196768000000,1758902256708000000,0
FlushQueue.waitingTime90PNs,1758902196768000000,1758902256708000000,0
NonBlockingReadAction.failedExecutionTimeUs,1758902196768000000,1758902256708000000,0
AWTEventQueue.dispatchTimeTotalNS,1758902196768000000,1758902256708000000,82072244
FlushQueue.waitingTimeMaxNs,1758902196768000000,1758902256708000000,0
FlushQueue.executionTimeAvgNs,1758902196768000000,1758902256708000000,0.0
NonBlockingReadAction.finalizedExecutionsCount,1758902196768000000,1758902256708000000,0
FlushQueue.queueSizeAvg,1758902196768000000,1758902256708000000,0.0
NonBlockingReadAction.finalizedExecutionTimeUs,1758902196768000000,1758902256708000000,0
AWTEventQueue.dispatchTime90PNs,1758902196768000000,1758902256708000000,0
FlushQueue.waitingTimeAvgNs,1758902196768000000,1758902256708000000,0.0
NonBlockingReadAction.failedExecutionsCount,1758902196768000000,1758902256708000000,0
WriteAction.executionsCount,1758902196768000000,1758902256708000000,0
AWTEventQueue.eventsDispatched,1758902196768000000,1758902256708000000,0
ReadAction.executionsCount,1758902196768000000,1758902256708000000,1
AWTEventQueue.dispatchTimeAvgNs,1758902196768000000,1758902256708000000,0.0
FlushQueue.executionTimeMaxNs,1758902196768000000,1758902256708000000,0
FlushQueue.executionTime90PNs,1758902196768000000,1758902256708000000,0
DiskQueryRelay.taskExecutionTotalTimeUs,1758902196768000000,1758902256708000000,0
writeAction.wait.ms,1758902196768000000,1758902256708000000,0
DiskQueryRelay.taskWaitingTotalTimeUs,1758902196768000000,1758902256708000000,0
writeAction.max.wait.ms,1758902196768000000,1758902256708000000,6
writeAction.count,1758902196768000000,1758902256708000000,0
DiskQueryRelay.tasksExecuted,1758902196768000000,1758902256708000000,0
DiskQueryRelay.tasksRequested,1758902196768000000,1758902256708000000,0
writeAction.median.wait.ms,1758902196768000000,1758902256708000000,0
workspaceModel.moduleBridge.before.changed.ms,1758902256708000000,1758902290840000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1758902256708000000,1758902290840000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1758902256708000000,1758902290840000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1758902256708000000,1758902290840000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1758902256708000000,1758902290840000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1758902256708000000,1758902290840000000,0
workspaceModel.do.save.caches.ms,1758902256708000000,1758902290840000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1758902256708000000,1758902290840000000,0
jps.global.handle.before.change.events.ms,1758902256708000000,1758902290840000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1758902256708000000,1758902290840000000,0
workspaceModel.global.updates.ms,1758902256708000000,1758902290840000000,0
workspaceModel.global.updates.count,1758902256708000000,1758902290840000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1758902256708000000,1758902290840000000,0
jps.global.initialize.library.bridges.ms,1758902256708000000,1758902290840000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1758902256708000000,1758902290840000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1758902256708000000,1758902290840000000,0
workspaceModel.orphan.listener.update.ms,1758902256708000000,1758902290840000000,0
jps.global.get.library.ms,1758902256708000000,1758902290840000000,0
jps.load.project.to.empty.storage.ms,1758902256708000000,1758902290840000000,0
jps.module.iml.entities.serializer.save.entities.ms,1758902256708000000,1758902290840000000,0
jps.artifact.entities.serializer.load.entities.ms,1758902256708000000,1758902290840000000,0
jps.save.changed.project.entities.ms,1758902256708000000,1758902290840000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1758902256708000000,1758902290840000000,0
jps.library.entities.serializer.save.entities.ms,1758902256708000000,1758902290840000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1758902256708000000,1758902290840000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1758902256708000000,1758902290840000000,0
jps.apply.loaded.storage.ms,1758902256708000000,1758902290840000000,0
jps.facet.change.listener.process.change.events.ms,1758902256708000000,1758902290840000000,0
workspaceModel.load.cache.metadata.from.file.ms,1758902256708000000,1758902290840000000,0
workspaceModel.save.cache.to.file.ms,1758902256708000000,1758902290840000000,0
jps.global.get.libraries.ms,1758902256708000000,1758902290840000000,0
jps.artifact.entities.serializer.save.entities.ms,1758902256708000000,1758902290840000000,0
workspaceModel.load.cache.from.file.ms,1758902256708000000,1758902290840000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1758902256708000000,1758902290840000000,0
workspaceModel.global.apply.state.to.project.ms,1758902256708000000,1758902290840000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1758902256708000000,1758902290840000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1758902256708000000,1758902290840000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1758902256708000000,1758902290840000000,0
workspaceModel.sync.entities.ms,1758902256708000000,1758902290840000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1758902256708000000,1758902290840000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1758902256708000000,1758902290840000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1758902256708000000,1758902290840000000,0
jps.load.initial.state.ms,1758902256708000000,1758902290840000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1758902256708000000,1758902290840000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1758902256708000000,1758902290840000000,0
jps.storage.jps.conf.reader.load.component.ms,1758902256708000000,1758902290840000000,0
jps.app.storage.content.reader.load.component.ms,1758902256708000000,1758902290840000000,0
jps.save.global.entities.ms,1758902256708000000,1758902290840000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1758902256708000000,1758902290840000000,0
jps.reload.project.entities.ms,1758902256708000000,1758902290840000000,0
jps.app.storage.content.writer.save.component.ms,1758902256708000000,1758902290840000000,0
workspaceModel.mutableEntityStorage.entities.ms,1758902256708000000,1758902290840000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1758902256708000000,1758902290840000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1758902256708000000,1758902290840000000,0
jps.library.entities.serializer.load.entities.ms,1758902256708000000,1758902290840000000,0
jps.facet.change.listener.init.bridge.ms,1758902256708000000,1758902290840000000,0
jps.global.handle.changed.events.ms,1758902256708000000,1758902290840000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1758902256708000000,1758902290840000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1758902256708000000,1758902290840000000,0
jps.project.serializers.load.ms,1758902256708000000,1758902290840000000,0
jps.global.initialize.library.bridges.after.loading.ms,1758902256708000000,1758902290840000000,0
jps.facet.change.listener.before.change.events.ms,1758902256708000000,1758902290840000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1758902256708000000,1758902290840000000,0
workspaceModel.mutableEntityStorage.instances.count,1758902256708000000,1758902290840000000,0
jps.module.iml.entities.serializer.load.entities.ms,1758902256708000000,1758902290840000000,0
workspaceModel.moduleBridge.update.option.ms,1758902256708000000,1758902290840000000,0
jps.project.serializers.save.ms,1758902256708000000,1758902290840000000,0
jps.global.get.library.by.name.ms,1758902256708000000,1758902290840000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1758902256708000000,1758902290840000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1758902256708000000,1758902290840000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1758902256708000000,1758902290840000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1758902256708000000,1758902290840000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1758902256708000000,1758902290840000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1758902256708000000,1758902290840000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1758902256708000000,1758902290840000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1758902256708000000,1758902290840000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1758902256708000000,1758902290840000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1758902256708000000,1758902290840000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1758902256708000000,1758902290840000000,0
compiler.ArtifactManagerBridge.commit.ms,1758902256708000000,1758902290840000000,0
VFS.fileChildByName,1758902256708000000,1758902290840000000,0
VFS.fileByIdCache.hits,1758902256708000000,1758902290840000000,0
VFS.fileByIdCache.misses,1758902256708000000,1758902290840000000,0
VFS.invertedFileNameIndex.requests,1758902256708000000,1758902290840000000,0
JVM.GC.collectionTimesMs,1758902256708000000,1758902290840000000,0
JVM.usedHeapBytes,1758902256708000000,1758902290840000000,254534392
JVM.threadCount,1758902256708000000,1758902290840000000,57
JVM.totalSafepointCount,1758902256708000000,1758902290840000000,9
JVM.totalDirectByteBuffersBytes,1758902256708000000,1758902290840000000,44353595
JVM.totalTimeAtSafepointsMs,1758902256708000000,1758902290840000000,0
JVM.maxThreadCount,1758902256708000000,1758902290840000000,78
JVM.totalTimeToSafepointsMs,1758902256708000000,1758902290840000000,1
JVM.newThreadsCount,1758902256708000000,1758902290840000000,17
JVM.maxHeapBytes,1758902256708000000,1758902290840000000,2147483648
JVM.usedNativeBytes,1758902256708000000,1758902290840000000,344632640
OS.loadAverage,1758902256708000000,1758902290840000000,1.85009765625
JVM.totalCpuTimeMs,1758902256708000000,1758902290840000000,1110
JVM.totalBytesAllocated,1758902256708000000,1758902290840000000,15639232
JVM.GC.collections,1758902256708000000,1758902290840000000,0
cacheStateStorage.set.duration,1758902256708000000,1758902290840000000,0
cacheStateStorage.get.counter,1758902256708000000,1758902290840000000,0
cacheStateStorage.set.counter,1758902256708000000,1758902290840000000,0
cacheStateStorage.get.duration,1758902256708000000,1758902290840000000,0
Indexes.allKeys.lookupDuration90PMs,1758902256708000000,1758902290840000000,0.0
Indexing.writesQueuedMax,1758902256708000000,1758902290840000000,0
Indexes.stubs.lookupDurationMaxMs,1758902256708000000,1758902290840000000,0.0
Indexes.entries.lookupDurationMaxMs,1758902256708000000,1758902290840000000,0.0
Indexing.cache.totalCacheAccesses,1758902256708000000,1758902290840000000,0
Indexes.allKeys.lookups,1758902256708000000,1758902290840000000,0
Indexing.totalTimeIndexersSleptMs,1758902256708000000,1758902290840000000,0
Indexes.stubs.lookups,1758902256708000000,1758902290840000000,0
Indexes.entries.lookupDurationAvgMs,1758902256708000000,1758902290840000000,0.0
Indexing.cache.totalCacheEvicted,1758902256708000000,1758902290840000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1758902256708000000,1758902290840000000,0
Indexing.writesQueuedMin,1758902256708000000,1758902290840000000,9223372036854775807
Indexing.writer_1.totalTimeSpentWritingMs,1758902256708000000,1758902290840000000,0
Indexes.stubs.lookupDuration90PMs,1758902256708000000,1758902290840000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1758902256708000000,1758902290840000000,0.0
Indexes.entries.lookups,1758902256708000000,1758902290840000000,0
Indexes.allKeys.lookupDurationAvgMs,1758902256708000000,1758902290840000000,0.0
Indexes.stubs.lookupDurationAvgMs,1758902256708000000,1758902290840000000,0.0
Indexing.writer_0.totalTimeSpentWritingMs,1758902256708000000,1758902290840000000,0
Indexes.entries.lookupDuration90PMs,1758902256708000000,1758902290840000000,0.0
Indexing.writer_2.totalTimeSpentWritingMs,1758902256708000000,1758902290840000000,0
Indexing.cache.totalCacheMisses,1758902256708000000,1758902290840000000,0
workspaceModel.on.changed.ms,1758902256708000000,1758902290840000000,0
workspaceModel.workspaceFileIndexData.init.ms,1758902256708000000,1758902290840000000,0
workspaceModel.on.before.changed.ms,1758902256708000000,1758902290840000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1758902256708000000,1758902290840000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1758902256708000000,1758902290840000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1758902256708000000,1758902290840000000,0
workspaceModel.cachedValue.total.get.count,1758902256708000000,1758902290840000000,0
workspaceModel.full.replace.project.model.ms,1758902256708000000,1758902290840000000,0
workspaceModel.loading.from.cache.ms,1758902256708000000,1758902290840000000,0
workspaceModel.cachedValue.calculated.count,1758902256708000000,1758902290840000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1758902256708000000,1758902290840000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1758902256708000000,1758902290840000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1758902256708000000,1758902290840000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1758902256708000000,1758902290840000000,0
workspaceModel.check.recursive.update.ms,1758902256708000000,1758902290840000000,0
workspaceModel.updates.count,1758902256708000000,1758902290840000000,0
workspaceModel.cachedValue.from.cache.count,1758902256708000000,1758902290840000000,0
workspaceModel.pre.handlers.ms,1758902256708000000,1758902290840000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1758902256708000000,1758902290840000000,0
workspaceModel.cachedValue.clear.count,1758902256708000000,1758902290840000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1758902256708000000,1758902290840000000,0
workspaceModel.update.unloaded.entities.ms,1758902256708000000,1758902290840000000,0
workspaceModel.to.snapshot.ms,1758902256708000000,1758902290840000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1758902256708000000,1758902290840000000,0
workspaceModel.initializing.ms,1758902256708000000,1758902290840000000,0
workspaceModel.updates.precise.ms,1758902256708000000,1758902290840000000,0
workspaceModel.loading.total.ms,1758902256708000000,1758902290840000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1758902256708000000,1758902290840000000,0
workspaceModel.cachedValueWithParameters.clear.count,1758902256708000000,1758902290840000000,0
workspaceModel.init.bridges.ms,1758902256708000000,1758902290840000000,0
workspaceModel.workspaceFileIndexData.instances.count,1758902256708000000,1758902290840000000,0
workspaceModel.replace.project.model.ms,1758902256708000000,1758902290840000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1758902256708000000,1758902290840000000,0
workspaceModel.collect.changes.ms,1758902256708000000,1758902290840000000,0
workspaceModel.updates.ms,1758902256708000000,1758902290840000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1758902256708000000,1758902290840000000,0
FilePageCache.maxRegisteredFiles,1758902256708000000,1758902290840000000,535
FilePageCache.pageLoadsAboveSizeThreshold,1758902256708000000,1758902290840000000,0
FilePageCacheLockFree.totalPagesWritten,1758902256708000000,1758902290840000000,0
FilePageCache.maxCacheSizeInBytes,1758902256708000000,1758902290840000000,207634432
FilePageCache.pageHits,1758902256708000000,1758902290840000000,0
DirectByteBufferAllocator.hits,1758902256708000000,1758902290840000000,0
DirectByteBufferAllocator.disposed,1758902256708000000,1758902290840000000,157
FilePageCache.capacityInBytes,1758902256708000000,1758902290840000000,503316478
StorageLockContext.competingThreads.avg,1758902256708000000,1758902290840000000,0.0
FilePageCache.pageFastCacheHits,1758902256708000000,1758902290840000000,0
FilePageCacheLockFree.totalPagesReadMs,1758902256708000000,1758902290840000000,0
FilePageCache.totalPageDisposalsUs,1758902256708000000,1758902290840000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1758902256708000000,1758902290840000000,0
MappedFileStorage.totalBytesMapped,1758902256708000000,1758902290840000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1758902256708000000,1758902290840000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1758902256708000000,1758902290840000000,0
FilePageCacheLockFree.totalPagesHandedOver,1758902256708000000,1758902290840000000,0
FilePageCache.totalPageLoadsUs,1758902256708000000,1758902290840000000,0
DirectByteBufferAllocator.misses,1758902256708000000,1758902290840000000,0
FilePageCacheLockFree.totalPagesAllocated,1758902256708000000,1758902290840000000,0
MappedFileStorage.totalPagesMapped,1758902256708000000,1758902290840000000,0
FilePageCacheLockFree.totalPagesReclaimed,1758902256708000000,1758902290840000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1758902256708000000,1758902290840000000,41959424
MappedFileStorage.storages,1758902256708000000,1758902290840000000,0
FilePageCache.pageLoads,1758902256708000000,1758902290840000000,0
FilePageCacheLockFree.totalPagesRequested,1758902256708000000,1758902290840000000,0
FilePageCacheLockFree.heapBytesInUse,1758902256708000000,1758902290840000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1758902256708000000,1758902290840000000,0
FilePageCacheLockFree.totalBytesWritten,1758902256708000000,1758902290840000000,0
FilePageCacheLockFree.totalPagesWriteMs,1758902256708000000,1758902290840000000,0
FilePageCacheLockFree.nativeBytesInUse,1758902256708000000,1758902290840000000,0
FilePageCache.disposedBuffers,1758902256708000000,1758902290840000000,199
FileChannelInterruptsRetryer.totalRetriedAttempts,1758902256708000000,1758902290840000000,0
StorageLockContext.competingThreads.max,1758902256708000000,1758902290840000000,0
